"uniqueid","person","trip","tour","home_taz","orig","dest","time","mode","inbound","tourpurpose","income_group","inc","hhsize","license","sex","age"
408495,2,2,1,2518,30,17,5,"SOV",2,"W","Med",50,4,1,1,57
1104246,3,3,1,2519,6,10,1,"SOV",1,"W","Med",70,3,1,2,19
1099115,7,4,1,2520,23,41,1,"HOV3",2,"W","Med",50,15,1,1,43
1099452,3,2,1,2520,47,40,1,"Walk",2,"S","Med",35,6,0,2,13
1099941,1,2,2,2520,41,42,1,"HOV2",0,"S","Med",95,2,1,1,84
1102303,1,1,3,2520,18,27,5,"HOV2",0,"P","Med",70,6,1,1,47
1104532,2,1,1,2520,6,45,1,"SOV",0,"W","Med",70,3,1,2,31
1105475,1,2,2,2520,43,42,1,"SOV",2,"K","Med",40,4,1,1,35
1098260,1,1,1,2521,12,31,1,"SOV",0,"W","Med",35,2,1,1,66
1098292,4,1,1,2523,31,5,1,"HOV2",0,"K","Med",45,5,1,2,50
610435,4,3,1,2525,32,6,1,"HOV3",2,"K","Med",40,4,0,2,2
611688,2,1,1,2525,41,24,1,"HOV3",0,"L","Low",15,3,0,1,3
612900,4,1,1,2525,2,37,1,"HOV3",0,"S","Med",75,4,0,1,13
611916,8,1,1,2526,48,4,1,"SOV",0,"W","Med",60,10,1,1,27
1245828,1,1,2,2528,28,46,1,"HOV2",0,"K","Low",0,4,1,2,62
1246334,1,1,1,2528,36,10,1,"HOV2",0,"L","Low",15,2,1,1,83
1248098,3,1,1,2528,41,2,1,"HOV2",0,"L","Low",20,5,1,2,18
1245485,2,2,1,2529,47,29,1,"SOV",2,"P","Low",15,5,1,2,30
1246409,2,3,1,2529,9,36,1,"HOV2",0,"W","Med",50,15,1,2,33
1245677,4,3,2,2530,21,2,5,"SOV",2,"W","Med",30,4,0,2,28
1246393,5,1,2,2530,26,30,5,"HOV3",0,"R","Low",5,5,0,1,7
1247791,2,2,1,2531,49,49,1,"HOV3",2,"L","Med",35,2,0,2,5
1246178,1,2,1,2532,20,14,1,"HOV3",2,"K","Low",15,5,0,2,22
1248109,2,2,1,2533,16,3,5,"HOV2",2,"S","Low",0,5,0,2,17
405996,2,2,1,2534,30,15,5,"HOV3",2,"S","Low",15,6,0,1,8
406014,4,1,2,2534,7,41,5,"Walk",0,"H","Med",95,4,1,2,49
406181,1,2,1,2534,12,44,5,"SOV",2,"W","Med",25,4,1,1,36
406309,1,2,2,2534,47,44,5,"HOV3",2,"S","High",225,2,1,1,76
406808,2,2,2,2534,1,46,1,"SOV",1,"W","Med",80,5,1,2,27
407331,1,2,3,2534,34,36,5,"SOV",2,"L","Med",70,2,1,1,56
407542,2,2,3,2535,31,39,5,"SOV",2,"H","High",100,4,1,2,49
406429,5,2,1,2536,16,39,5,"Bike",2,"K","Med",50,15,0,1,7
406948,1,2,1,2536,17,17,1,"HOV2",2,"L","Low",10,2,1,1,67
406482,3,2,1,2537,17,41,5,"HOV3",2,"K","Med",90,3,0,1,4
406720,4,1,1,2537,22,14,1,"HOV2",0,"P","Low",20,5,0,1,18
1213414,1,1,2,2539,27,45,5,"HOV2",0,"K","Med",50,3,1,1,24
1212845,1,1,2,2542,18,22,5,"HOV2",0,"P","Low",15,1,1,1,41
1212510,2,2,1,2543,50,24,1,"SOV",0,"W","Med",25,5,0,1,23
1214412,2,3,2,2543,43,38,5,"HOV2",2,"P","Low",5,2,1,2,20
1213155,2,1,2,2544,17,13,1,"HOV3",0,"W","Low",0,5,0,2,39
1213172,9,1,5,2544,27,41,5,"Walk",0,"K","Med",25,11,0,2,3
1213355,1,2,2,2544,31,41,5,"Walk",2,"H","Low",5,1,1,1,69
1214186,3,2,1,2544,40,37,1,"HOV3",2,"S","Med",30,4,1,2,17
1214773,2,1,1,2544,42,34,1,"HOV2",0,"H","Med",30,2,1,2,24
1025914,3,2,2,2547,38,43,5,"Walk",2,"K","Med",25,3,0,1,14
1026713,3,7,2,2547,30,48,5,"SOV",2,"K","Med",70,6,1,2,24
1026237,3,1,2,2548,11,12,5,"HOV3",0,"P","Med",45,5,0,2,5
1028033,1,1,2,2551,9,10,5,"SOV",0,"W","Med",85,4,1,2,44
1030611,2,2,2,2551,42,9,1,"HOV3",2,"K","Med",60,2,1,2,51
602796,2,8,1,2552,9,17,5,"SOV",2,"W","Med",55,3,1,1,21
603000,4,2,1,2552,8,10,1,"HOV3",2,"H","High",120,14,0,2,4
601158,1,2,1,2553,22,31,1,"SOV",2,"P","Low",15,1,1,2,37
601912,1,1,2,2553,17,21,1,"SOV",0,"W","Low",10,1,1,2,29
602092,2,1,1,2553,6,9,1,"SOV",0,"W","Med",40,2,1,1,45
602950,5,2,1,2553,35,42,1,"SOV",2,"K","Med",75,11,1,1,77
604355,8,3,2,2553,29,6,5,"HOV3",2,"R","Med",30,10,0,2,5
606994,3,3,1,2555,38,8,1,"HOV2",2,"S","Low",15,5,0,1,17
605574,3,2,1,2556,5,34,5,"HOV2",2,"S","Med",65,5,0,2,14
607967,1,3,1,2556,19,47,1,"SOV",1,"W","Med",30,3,1,1,29
607549,1,2,3,2557,45,46,5,"HOV2",2,"H","Med",75,3,1,1,30
607720,1,5,2,2557,33,33,5,"SOV",2,"W","Low",0,1,1,2,61
607723,1,1,1,2557,9,21,1,"SOV",0,"W","Med",60,4,1,1,50
1236273,1,2,1,2600,24,32,5,"HOV2",2,"H","Low",15,4,1,2,55
1235204,2,3,2,2602,5,50,1,"HOV3",2,"H","Low",10,6,1,2,57
1235594,3,3,1,2606,35,10,1,"SOV",1,"W","High",125,6,1,1,26
1235724,2,1,2,2606,17,44,1,"HOV2",0,"P","Low",20,3,1,2,62
1235948,3,1,1,2608,43,42,1,"HOV2",0,"S","Med",55,4,0,2,12
1236128,2,4,1,2608,34,25,5,"HOV2",2,"W","Med",45,4,1,2,37
1236130,1,2,1,2608,14,34,1,"HOV3",2,"K","Low",5,4,1,1,37
1240593,1,2,2,2610,3,41,1,"HOV3",2,"H","Med",35,1,1,2,76
600520,1,1,1,2616,8,8,1,"SOV",0,"W","Low",20,4,1,2,37
1241392,6,1,2,2620,28,35,5,"Walk",0,"L","Med",55,6,0,1,10
1241705,7,2,3,2620,21,8,5,"HOV3",2,"K","Med",40,11,0,1,4
1242047,2,1,2,2620,12,30,1,"Walk",0,"K","Med",35,5,1,2,28
1242315,2,1,1,2620,37,30,1,"HOV3",0,"K","Low",15,5,1,2,72
1242867,4,2,1,2620,23,19,5,"HOV3",2,"K","Med",35,4,0,1,3
1243106,3,2,3,2620,16,47,5,"HOV3",2,"P","Med",55,4,0,1,5
1241238,6,2,1,2621,49,10,5,"Bike",2,"S","Low",15,6,0,1,13
1241629,3,2,1,2621,14,48,5,"HOV3",2,"K","Low",-5,4,1,1,48
1242110,7,2,1,2621,33,47,1,"HOV3",2,"P","Low",20,12,0,1,89
1242407,3,1,1,2621,6,33,1,"HOV3",0,"S","High",120,14,0,2,6
1242581,10,1,1,2621,37,50,1,"HOV3",0,"W","Med",70,11,1,2,61
1242160,2,1,1,2622,42,4,1,"HOV2",0,"H","Med",35,4,1,2,35
1242947,4,1,1,2622,11,13,1,"SOV",0,"W","Med",25,4,1,1,38
1243203,1,3,1,2623,29,41,1,"HOV3",2,"H","Low",15,1,0,1,31
1243600,6,1,1,2624,39,15,1,"HOV3",0,"S","Low",15,6,0,1,11
1243696,5,1,1,2624,39,42,1,"Walk",0,"S","Low",10,6,0,2,10
1243952,3,3,1,2624,44,39,5,"HOV3",2,"K","Med",50,3,0,1,1
1244083,12,1,2,2624,17,12,5,"HOV3",0,"S","Med",25,12,0,1,27
1244411,9,1,1,2624,32,19,1,"HOV3",0,"S","Med",40,15,0,2,8
1245342,3,2,2,2624,25,29,5,"HOV2",2,"L","Med",50,5,1,1,27
1245223,2,1,1,2626,34,29,1,"HOV2",0,"S","Med",35,2,1,1,28
1244362,1,2,1,2627,8,34,1,"HOV2",2,"H","Low",5,2,0,1,20
1243459,3,1,3,2628,21,15,5,"SOV",0,"S","High",105,10,1,2,19
1243811,4,1,1,2628,12,10,1,"Walk",0,"K","Low",5,5,0,1,1
1244842,3,2,2,2630,29,39,5,"HOV3",2,"S","Low",15,10,0,2,8
1245309,2,1,3,2633,31,20,5,"SOV",0,"H","Low",5,2,1,2,20
1244117,2,2,1,2634,37,36,5,"HOV2",2,"S","Low",20,4,1,1,62
1245376,2,2,2,2634,44,39,5,"SOV",2,"H","Low",15,12,1,2,49
403301,1,2,2,2635,45,17,5,"HOV2",2,"K","Med",95,5,1,1,47
402281,2,4,1,2636,19,28,5,"SOV",2,"W","Med",80,2,0,2,60
402435,2,3,1,2636,26,34,1,"SOV",1,"W","Med",80,2,1,2,34
402688,1,4,2,2636,8,48,5,"SOV",1,"W","Med",85,4,1,1,47
402225,1,1,2,2638,37,43,5,"HOV2",0,"K","Med",60,4,1,1,34
402422,5,1,3,2638,47,39,5,"HOV3",0,"K","High",175,12,1,2,18
402552,2,2,1,2638,38,32,1,"SOV",2,"S","Med",75,2,1,2,52
403158,2,3,2,2638,42,10,1,"HOV3",2,"K","Med",60,4,1,2,20
403714,6,1,2,2638,48,42,5,"SOV",0,"L","Med",45,6,1,1,27
403866,2,1,1,2638,2,17,1,"HOV2",0,"L","Low",10,2,0,2,62
404264,1,2,1,2641,17,46,1,"SOV",1,"W","Med",70,1,1,1,66
404767,4,2,1,2641,29,44,1,"HOV2",2,"L","High",120,5,1,1,17
405057,2,2,1,2641,41,11,1,"HOV3",2,"W","Med",50,15,1,2,33
405327,4,3,2,2641,50,49,5,"HOV3",2,"H","Med",50,4,1,2,42
405168,1,4,2,2642,49,4,1,"SOV",2,"P","Low",-5,1,1,1,36
830690,2,1,1,2646,17,40,5,"HOV2",0,"H","Med",50,4,1,1,42
832434,1,3,1,2646,5,30,1,"SOV",1,"W","High",175,2,1,2,55
837090,1,3,2,2646,30,34,5,"HOV2",2,"H","Med",40,2,1,2,37
831981,3,1,2,2647,21,28,1,"SOV",0,"W","Med",65,3,1,1,32
837074,1,2,1,2647,12,48,1,"HOV2",2,"H","Low",15,3,0,2,25
837600,6,2,1,2647,17,44,5,"HOV3",2,"S","Med",65,10,1,1,27
835473,1,8,1,2649,16,31,5,"SOV",2,"W","Low",10,2,1,2,35
837151,1,2,2,2649,23,8,5,"HOV2",2,"H","Med",45,2,1,1,67
837156,1,3,2,2649,40,20,1,"SOV",2,"L","Med",25,4,1,2,51
825836,3,2,1,2654,12,35,1,"SOV",2,"L","Med",85,3,1,2,30
444489,2,1,1,2700,18,43,1,"HOV3",0,"K","Med",30,5,0,2,32
447456,2,3,2,2700,7,32,5,"HOV2",2,"L","Med",60,3,1,2,35
449184,1,1,1,2700,15,13,1,"SOV",0,"W","Med",45,2,1,1,58
449191,1,2,2,2700,43,43,5,"SOV",2,"R","Med",85,2,1,1,54
445710,4,3,1,2701,42,5,1,"SOV",2,"S","High",120,5,0,1,15
446715,4,1,1,2701,20,37,1,"Walk",0,"K","Low",20,6,0,1,2
447453,2,6,1,2702,38,15,5,"SOV",2,"W","Med",45,2,1,2,47
446569,1,1,3,2703,3,13,5,"SOV",0,"H","High",130,2,1,1,66
441478,1,8,2,2704,12,48,1,"HOV3",2,"P","Med",55,4,1,1,41
442034,3,1,2,2704,16,3,1,"Walk",0,"S","Low",10,6,0,2,18
442070,2,2,1,2704,34,4,5,"HOV2",2,"K","Med",75,6,1,1,42
442638,2,1,1,2704,4,47,1,"HOV2",0,"H","Low",5,2,0,1,3
442876,1,4,1,2704,28,2,5,"SOV",2,"W","Low",15,12,1,1,49
443880,1,1,1,2704,38,34,1,"SOV",0,"R","Med",55,5,1,1,69
444306,4,2,1,2704,43,5,1,"HOV3",2,"K","Med",75,4,0,2,12
441549,3,1,1,2705,7,11,1,"HOV2",0,"K","Med",35,4,1,2,60
441770,3,7,1,2705,42,22,5,"SOV",2,"W","High",200,3,1,2,22
443621,1,1,1,2705,40,35,1,"SOV",0,"W","Med",40,2,1,1,38
443739,4,4,1,2705,7,9,1,"HOV3",2,"R","Low",10,4,0,2,21
443761,1,2,1,2705,29,38,1,"SOV",2,"L","Med",40,2,1,1,30
444409,2,5,1,2705,33,39,1,"SOV",2,"S","Med",90,4,1,1,46
438865,4,3,1,2707,30,15,1,"HOV2",2,"T","High",150,4,0,1,0
440589,2,2,2,2707,5,38,5,"HOV2",2,"L","Med",70,2,1,2,55
439042,2,1,1,2708,32,45,1,"HOV3",2,"T","Med",75,3,1,2,60
438169,2,2,1,2709,10,43,1,"SOV",2,"L","Med",65,2,1,2,79
438985,3,3,1,2709,43,49,1,"SOV",2,"H","Med",75,3,1,2,64
439252,3,1,2,2709,7,28,5,"Walk",0,"K","Med",60,3,0,1,4
439905,1,1,1,2709,30,47,1,"HOV2",0,"K","Med",35,1,1,1,43
440947,1,2,2,2709,26,18,5,"Walk",2,"H","Low",10,1,1,2,76
423264,1,1,1,2710,23,15,1,"HOV3",0,"K","Med",30,12,0,1,35
424512,8,2,1,2710,37,9,5,"SOV",2,"W","Med",50,16,1,2,47
429326,1,12,1,2714,46,23,5,"SOV",2,"W","High",500,4,1,1,53
430528,1,2,3,2714,35,7,5,"HOV2",2,"L","Med",95,4,1,1,48
431479,2,2,1,2714,49,34,1,"HOV2",2,"T","Low",15,3,0,2,70
431347,4,1,1,2715,7,32,1,"HOV3",0,"S","Med",65,4,0,1,11
431577,1,2,2,2715,48,9,5,"HOV2",2,"P","High",110,4,1,1,44
419089,1,1,1,2716,47,42,1,"HOV2",0,"L","Med",45,2,1,1,74
419844,2,4,1,2716,5,43,5,"SOV",2,"K","Med",25,2,1,2,77
420596,5,2,1,2716,14,19,5,"SOV",2,"L","Med",50,15,1,2,23
420756,1,1,1,2716,36,44,1,"SOV",0,"H","High",145,1,1,2,56
422363,3,3,3,2717,4,27,5,"HOV2",2,"S","Med",50,15,1,1,17
418669,3,4,1,2718,40,24,1,"SOV",2,"P","Med",90,3,1,2,67
419114,3,1,2,2718,37,49,5,"HOV2",0,"S","Med",75,4,0,2,14
419120,2,3,1,2718,38,1,5,"HOV2",2,"T","Med",95,3,1,2,72
421170,1,2,1,2718,24,35,5,"HOV2",2,"T","Med",35,2,1,1,64
415201,3,2,3,2721,29,13,5,"SOV",2,"S","Med",50,3,1,1,22
415352,3,2,1,2721,3,20,1,"HOV3",2,"H","Med",60,14,0,2,27
415369,1,2,4,2721,13,43,5,"HOV2",2,"R","Med",30,2,1,1,65
415920,3,1,4,2721,37,32,5,"SOV",0,"K","Med",50,4,1,2,19
415531,2,2,1,2723,26,41,1,"SOV",2,"P","High",200,2,1,2,56
415594,18,2,2,2723,24,22,1,"HOV2",2,"K","Med",80,19,1,1,37
416876,1,4,2,2724,36,34,1,"SOV",2,"H","Low",20,6,1,1,33
416911,2,2,1,2724,37,37,1,"SOV",1,"W","Med",40,2,1,2,61
425097,2,1,1,2725,17,11,1,"HOV2",0,"S","Low",0,6,0,2,5
426455,1,1,1,2725,49,36,1,"HOV2",0,"K","Low",10,1,1,2,71
428068,4,3,1,2725,5,34,1,"SOV",2,"W","High",100,5,1,2,19
425492,2,1,2,2726,31,33,1,"HOV2",0,"R","Med",35,2,1,2,63
425765,1,2,3,2726,28,26,5,"HOV2",2,"T","Low",15,2,1,1,67
427182,4,1,1,2726,20,8,1,"HOV3",0,"S","Low",20,13,0,1,11
424974,4,2,1,2727,44,15,1,"HOV3",0,"S","Med",25,12,0,2,18
425733,1,6,2,2727,2,28,5,"SOV",2,"P","Med",25,2,1,2,61
427153,3,1,2,2727,27,18,5,"HOV3",0,"R","Med",25,6,0,2,10
427647,12,1,1,2727,22,24,1,"HOV2",0,"K","Med",70,12,1,2,28
469494,2,3,1,2728,23,4,1,"SOV",2,"P","Low",20,3,1,2,24
662667,5,3,1,2728,24,25,1,"HOV2",2,"H","Med",25,6,0,1,16
469633,1,2,1,2729,42,36,1,"HOV2",2,"T","Med",40,2,1,1,64
470065,6,2,1,2729,38,47,5,"HOV3",2,"R","Med",60,6,1,1,19
472638,1,5,1,2729,4,27,5,"HOV3",2,"W","Med",25,6,0,2,43
473017,3,2,1,2730,23,21,5,"HOV3",2,"S","Low",15,3,0,2,14
469267,6,1,4,2731,48,27,1,"HOV2",0,"R","High",500,6,1,2,26
469319,4,1,2,2731,41,28,5,"HOV3",0,"S","Low",20,12,0,2,12
473163,2,1,2,2731,48,44,1,"Walk",0,"K","Low",10,4,1,1,53
664704,5,3,1,2731,7,23,1,"HOV3",2,"L","Med",25,5,0,2,5
666062,1,4,1,2731,22,3,1,"HOV3",2,"R","High",500,3,1,1,56
469435,4,1,1,2732,33,20,1,"Walk",0,"K","Low",20,6,0,2,32
470970,1,2,1,2732,49,46,1,"SOV",2,"W","Med",30,6,1,1,22
473171,1,2,1,2732,15,37,1,"SOV",2,"W","Med",50,5,1,1,42
467980,2,1,1,2736,8,32,1,"SOV",0,"W","Med",30,5,1,2,59
468886,2,1,2,2736,30,5,1,"SOV",0,"W","Med",60,4,1,2,40
469119,3,2,1,2736,4,46,1,"SOV",2,"S","Med",70,3,1,2,18
461304,4,3,1,2739,34,16,1,"HOV2",2,"K","Low",20,5,0,2,20
462094,2,1,1,2739,24,1,1,"Walk",0,"W","Med",60,4,0,2,33
462292,5,1,1,2739,40,38,5,"HOV3",0,"L","Med",55,5,0,1,20
462676,2,2,1,2739,7,16,1,"HOV2",2,"T","Med",40,3,1,2,77
465057,5,5,1,2739,14,14,5,"SOV",2,"L","Med",30,6,0,2,6
466333,2,1,1,2739,38,36,1,"SOV",0,"P","Low",5,2,1,2,26
460745,5,2,1,2740,36,40,1,"HOV3",2,"S","Med",80,6,0,2,16
460904,10,2,1,2740,47,40,1,"Walk",2,"K","Med",30,12,0,2,22
462288,2,1,1,2740,23,50,1,"HOV2",0,"W","Med",25,2,1,2,25
462677,1,1,1,2740,6,15,1,"SOV",0,"P","Low",15,1,1,2,86
464641,2,1,2,2740,19,43,5,"Walk",0,"R","Med",45,2,1,2,71
465632,2,1,1,2740,9,5,1,"HOV3",0,"P","Med",50,4,1,2,32
466197,1,1,2,2740,7,8,1,"SOV",0,"W","Low",20,6,1,1,49
417819,2,2,1,2743,28,27,1,"SOV",0,"W","Med",70,4,1,2,40
418001,12,2,1,2743,47,21,5,"HOV3",2,"L","Med",50,15,0,2,3
667398,1,1,3,2744,42,38,5,"HOV3",0,"K","High",100,5,1,1,37
667947,14,2,1,2744,5,42,5,"HOV3",2,"K","Med",40,15,0,2,5
667175,1,1,1,2745,7,18,1,"SOV",0,"W","Med",35,3,1,1,23
434140,1,1,1,2747,38,14,5,"HOV2",0,"H","Low",5,5,1,1,41
434337,4,3,1,2747,16,47,1,"HOV3",2,"L","Med",50,5,1,1,32
434371,1,1,1,2747,37,33,5,"SOV",0,"P","Med",80,2,1,1,55
435149,4,1,2,2747,47,40,1,"SOV",0,"W","Med",90,6,1,1,20
435935,1,1,2,2747,12,27,5,"SOV",0,"H","Med",40,6,1,1,26
436254,3,5,1,2747,23,36,1,"HOV3",2,"H","Low",20,5,0,2,0
437252,1,1,1,2747,46,19,1,"SOV",0,"W","Low",10,1,1,2,25
435626,3,1,3,2748,43,16,5,"HOV3",0,"W","Med",65,5,1,1,20
436483,1,3,2,2748,36,30,5,"HOV2",2,"L","Med",70,4,1,1,57
437312,5,2,1,2748,8,5,5,"HOV2",2,"S","Med",25,11,0,2,16
437770,3,4,2,2748,3,22,5,"SOV",2,"H","Med",30,3,1,2,52
434494,11,2,1,2749,43,28,5,"HOV3",2,"S","Med",50,15,0,2,10
434512,9,3,3,2749,35,6,5,"HOV2",2,"L","Med",50,16,1,2,26
435852,4,1,1,2749,11,29,1,"HOV3",0,"S","High",500,5,0,2,11
436093,2,2,1,2749,6,5,1,"HOV3",2,"L","Med",30,5,0,2,37
437443,2,4,1,2749,30,36,5,"SOV",2,"K","Med",70,2,1,1,72
431769,1,3,1,2752,2,18,5,"HOV2",2,"S","High",100,6,1,1,49
433250,3,2,3,2753,21,29,1,"HOV2",2,"K","Med",90,6,1,1,54
432249,1,4,1,2754,23,38,5,"SOV",2,"T","High",135,1,1,2,55
433404,3,1,2,2754,25,8,1,"HOV2",0,"K","Low",10,3,1,1,32
433373,3,2,1,2755,22,32,1,"HOV2",2,"S","Low",20,3,0,1,10
433248,2,2,1,2756,28,23,5,"SOV",2,"W","Med",70,3,1,2,34
451114,4,1,2,2759,30,45,5,"Walk",0,"K","Low",15,4,1,2,24
451296,6,1,2,2759,43,40,1,"Walk",0,"K","Med",55,6,0,2,2
452915,1,3,1,2759,11,4,1,"SOV",1,"W","Med",35,3,1,1,56
451094,2,2,1,2760,29,42,1,"SOV",2,"H","Med",45,5,1,1,25
451269,2,2,1,2760,39,8,1,"HOV2",2,"W","Low",0,6,0,2,30
453470,1,4,1,2760,3,25,5,"SOV",2,"K","Med",40,6,1,1,62
455907,3,6,2,2760,5,42,5,"HOV3",2,"L","High",150,4,0,2,7
451805,1,2,2,2761,12,2,5,"HOV3",2,"T","High",175,5,1,1,43
452551,4,3,1,2761,48,45,5,"SOV",2,"W","Low",20,4,1,2,29
452704,4,1,1,2761,5,39,1,"HOV2",0,"S","Low",15,4,1,1,18
453457,3,2,2,2761,47,1,5,"Walk",2,"R","Low",20,4,0,2,17
454046,1,4,3,2761,35,48,5,"HOV3",2,"K","Low",15,5,1,2,30
454046,5,4,1,2761,35,30,5,"HOV2",2,"K","Low",15,5,0,2,3
456014,4,1,1,2761,38,7,1,"HOV2",0,"S","Med",45,11,0,2,12
456213,1,3,2,2761,49,22,1,"SOV",2,"K","Med",35,5,1,2,28
457503,7,3,1,2761,43,8,5,"SOV",2,"W","High",150,12,1,1,23
453103,2,2,2,2762,3,39,5,"HOV2",2,"K","Med",25,4,1,2,48
453471,2,3,2,2762,27,50,5,"SOV",2,"H","Med",25,6,1,2,53
456025,1,2,1,2762,8,37,1,"SOV",1,"W","Low",5,1,1,1,26
457363,4,2,1,2762,48,15,5,"HOV3",2,"S","Low",5,5,0,2,10
450345,4,1,1,2763,38,31,1,"HOV3",0,"K","Med",35,4,0,1,1
454003,14,2,1,2763,20,40,1,"HOV3",2,"K","Med",50,15,0,1,79
456622,4,2,1,2764,25,48,5,"HOV3",2,"S","Med",50,5,0,1,7
457125,1,6,1,2764,19,35,5,"SOV",2,"P","Med",65,3,1,1,82
1013062,3,5,1,2813,40,41,5,"HOV2",2,"S","Med",45,6,0,2,11
1013090,5,2,1,2813,49,40,5,"HOV2",2,"S","Low",20,6,0,2,5
865388,4,2,2,2814,26,11,5,"HOV3",2,"K","Med",25,5,0,1,7
866282,1,3,2,2814,9,44,1,"HOV3",2,"T","Low",5,1,1,1,70
867132,1,3,1,2814,43,18,1,"SOV",2,"S","Med",30,2,1,2,56
868459,1,1,1,2814,39,50,1,"SOV",0,"H","Low",15,1,1,2,67
868841,2,3,1,2814,2,36,1,"SOV",2,"K","Med",55,6,1,2,40
1001569,3,2,1,2815,42,18,1,"SOV",1,"W","High",100,4,1,2,36
1006786,1,4,1,2815,4,38,1,"SOV",2,"H","Med",45,9,1,1,39
1006803,3,1,4,2817,10,12,5,"HOV3",0,"L","Med",55,6,0,2,16
1002154,4,2,1,2821,33,1,1,"HOV3",2,"K","Low",20,4,0,2,21
1007499,2,2,2,2821,47,8,5,"HOV2",2,"P","High",500,10,1,2,34
875643,1,2,1,2822,2,12,1,"HOV2",2,"W","Low",20,4,1,1,35
876029,2,9,1,2823,41,27,1,"HOV2",2,"L","Med",30,2,1,2,56
878901,4,1,2,2824,38,14,5,"Walk",0,"L","Med",40,4,1,1,18
871033,9,3,2,2825,21,6,5,"HOV3",2,"L","Med",95,12,1,1,16
880405,1,1,1,2825,24,15,1,"SOV",0,"H","Low",10,2,1,1,66
1016784,16,1,1,2828,33,45,1,"HOV2",0,"P","High",110,16,1,1,49
1017659,3,2,2,2828,30,21,5,"HOV3",2,"K","Low",20,5,0,2,4
1014800,2,1,2,2830,10,10,1,"HOV2",0,"H","High",105,3,1,2,45
1015373,5,1,2,2830,43,30,5,"HOV2",0,"K","Med",45,6,0,2,1
1016480,2,2,3,2830,7,44,5,"HOV3",2,"H","Med",25,4,0,2,45
1022802,1,3,2,2830,13,11,5,"HOV3",2,"R","Med",45,3,1,1,26
1024924,2,3,1,2830,14,35,1,"SOV",2,"P","Med",60,3,1,1,61
1025245,4,1,1,2830,23,20,1,"HOV3",0,"H","Med",50,6,0,1,11
1015128,1,2,2,2831,12,49,5,"HOV2",2,"R","Med",30,4,0,2,76
1018876,2,2,2,2832,14,21,5,"SOV",2,"L","Low",5,3,1,2,60
844813,1,1,1,2833,23,16,1,"SOV",0,"W","Med",35,5,1,1,22
846749,5,2,1,2833,42,36,1,"HOV3",2,"S","Med",50,5,0,1,18
862491,5,2,1,2833,3,40,1,"HOV3",2,"H","Med",30,5,0,1,1
857183,1,1,1,2834,13,15,5,"HOV3",0,"W","Low",15,4,0,2,33
858251,2,1,2,2834,41,33,5,"HOV3",0,"R","Med",25,3,1,1,28
858822,12,2,2,2834,47,48,5,"HOV3",2,"H","Med",85,12,0,2,67
845386,3,2,1,2835,44,14,1,"HOV3",2,"P","Med",70,4,0,2,4
848040,1,6,1,2835,29,46,1,"SOV",2,"W","Med",65,4,1,1,39
849453,3,2,1,2835,33,23,1,"HOV3",2,"S","Low",0,4,0,2,8
850721,1,2,1,2835,26,28,5,"HOV2",2,"W","Med",45,2,1,1,28
858235,6,2,3,2835,42,23,1,"SOV",2,"K","High",105,9,1,1,67
859766,1,2,1,2835,5,38,1,"SOV",2,"P","Med",35,1,1,2,75
862511,4,2,2,2835,26,27,5,"HOV3",2,"L","Low",20,4,0,1,2
845858,2,4,1,2836,22,32,1,"SOV",2,"K","Med",45,3,1,2,45
851309,1,2,1,2836,26,30,1,"SOV",0,"W","Low",0,2,1,1,49
852404,1,2,2,2836,28,8,5,"SOV",2,"R","Med",90,3,1,1,62
861331,1,7,1,2836,29,34,5,"SOV",2,"L","Low",10,2,1,1,59
864016,1,1,1,2836,33,5,1,"HOV2",0,"W","Low",10,1,1,2,53
1013382,3,1,2,2837,3,31,5,"HOV2",0,"K","Med",65,3,1,1,48
1014296,1,2,1,2837,39,37,5,"SOV",2,"W","Med",70,2,1,1,30
1013845,5,1,1,2838,13,14,1,"HOV2",0,"W","Low",10,5,1,1,22
668320,1,4,2,2842,39,6,5,"SOV",2,"W","Med",60,1,1,2,55
684422,3,2,1,2842,44,50,1,"HOV3",2,"R","Med",45,3,1,2,43
676004,2,2,1,2844,44,28,5,"SOV",2,"T","Med",25,2,1,2,69
672872,3,1,1,2845,7,33,1,"HOV2",0,"P","Med",50,4,1,1,17
673729,4,2,2,2845,42,6,1,"SOV",2,"R","High",130,4,1,2,18
673741,10,1,2,2845,38,20,5,"SOV",0,"S","High",140,11,1,1,17
674109,2,1,2,2845,46,33,5,"HOV3",0,"H","Low",20,4,0,1,6
674356,1,4,4,2845,4,47,5,"SOV",0,"S","Med",70,4,1,1,27
674360,1,4,1,2845,33,27,1,"SOV",1,"W","Med",75,5,1,1,38
674862,4,1,2,2845,5,4,1,"HOV2",0,"K","Med",90,5,1,2,33
675976,3,1,2,2846,18,13,5,"HOV2",0,"H","Med",70,5,0,1,17
676632,2,1,1,2846,36,38,5,"SOV",0,"W","Med",25,2,1,2,56
677211,3,3,3,2846,33,42,5,"SOV",2,"H","Med",25,6,0,1,16
675986,2,2,1,2847,8,26,1,"HOV2",2,"H","Med",50,3,1,1,23
457910,2,2,2,2848,6,27,5,"SOV",2,"K","Med",50,4,1,2,44
459733,3,1,3,2848,47,4,5,"HOV3",0,"L","Med",85,4,0,2,17
458089,4,2,1,2849,31,35,1,"Walk",2,"K","Low",10,5,0,2,12
459168,14,1,1,2850,18,11,1,"HOV3",0,"W","Med",80,19,1,2,20
